Frame,SpikeRate,MembranePotential,Logit,Prediction
90,0.40746,0.40746,4.762198,1
91,0.40627,0.40627,4.918459,1
92,0.408298,0.408298,4.743427,1
93,0.407814,0.407814,4.850224,1
94,0.410498,0.410498,4.701176,1
95,0.406508,0.406508,4.905064,1
96,0.407361,0.407361,4.79196,1
97,0.406731,0.406731,4.872385,1
98,0.411322,0.411322,4.694089,1
99,0.40659,0.40659,4.823925,1
100,0.409366,0.409366,4.752545,1
101,0.416835,0.416835,4.482097,1
102,0.408936,0.408936,4.80548,1
103,0.414268,0.414268,4.545018,1
104,0.406865,0.406865,4.87401,1
105,0.41051,0.41051,4.619847,1
106,0.407054,0.407054,4.862328,1
107,0.411238,0.411238,4.607226,1
108,0.406184,0.406184,4.90147,1
109,0.409137,0.409137,4.646359,1
110,0.406485,0.406485,4.874252,1
111,0.410123,0.410123,4.633906,1
112,0.406308,0.406308,4.885393,1
113,0.409866,0.409866,4.632055,1
114,0.406345,0.406345,4.852849,1
115,0.410048,0.410048,4.598316,1
116,0.406157,0.406157,4.824852,1
117,0.410352,0.410352,4.644644,1
118,0.408293,0.408293,4.721178,1
119,0.407925,0.407925,4.702844,1
120,0.404604,0.404604,4.80934,1
121,0.405519,0.405519,4.776857,1
122,0.401086,0.401086,4.916406,1
123,0.400793,0.400793,4.886028,1
124,0.406427,0.406427,4.784005,1
125,0.399976,0.399976,4.929282,1
126,0.401118,0.401118,4.899978,1
127,0.400359,0.400359,4.918139,1
128,0.402728,0.402728,4.87147,1
129,0.403435,0.403435,4.878397,1
130,0.404439,0.404439,4.838654,1
131,0.405048,0.405048,4.808794,1
132,0.405716,0.405716,4.814586,1
133,0.405457,0.405457,4.795141,1
134,0.407718,0.407718,4.753701,1
135,0.421805,0.421805,4.310438,1
136,0.422263,0.422263,4.28189,1
137,0.423329,0.423329,4.252887,1
138,0.424831,0.424831,4.233139,1
139,0.422708,0.422708,4.268705,1
140,0.424388,0.424388,4.230244,1
141,0.423463,0.423463,4.238832,1
142,0.425128,0.425128,4.219977,1
143,0.425253,0.425253,4.214618,1
144,0.423555,0.423555,4.251989,1
145,0.424358,0.424358,4.233837,1
146,0.423912,0.423912,4.247774,1
147,0.423366,0.423366,4.239353,1
148,0.422908,0.422908,4.267629,1
149,0.423537,0.423537,4.247301,1
150,0.422215,0.422215,4.273508,1
151,0.424176,0.424176,4.233121,1
152,0.422655,0.422655,4.257783,1
153,0.425855,0.425854,4.208027,1
154,0.424126,0.424126,4.225926,1
155,0.424597,0.424597,4.202349,1
156,0.422939,0.422939,4.234978,1
157,0.424539,0.424539,4.220048,1
158,0.424257,0.424257,4.213168,1
159,0.425227,0.425227,4.198029,1
160,0.424655,0.424655,4.206752,1
161,0.424364,0.424364,4.20798,1
162,0.426361,0.426361,4.174347,1
163,0.428192,0.428192,4.14141,1
164,0.427217,0.427217,4.166876,1
165,0.427325,0.427325,4.164677,1
166,0.425722,0.425722,4.188051,1
167,0.426331,0.426331,4.166584,1
168,0.425198,0.425198,4.199267,1
169,0.424097,0.424097,4.207178,1
170,0.424736,0.424736,4.208674,1
171,0.423343,0.423343,4.22198,1
172,0.423941,0.423941,4.222745,1
173,0.422417,0.422417,4.239651,1
174,0.422952,0.422952,4.229494,1
175,0.424013,0.424013,4.203029,1
176,0.424545,0.424545,4.196048,1
177,0.422498,0.422498,4.244495,1
178,0.424551,0.424551,4.203878,1
179,0.421942,0.421942,4.251249,1
180,0.422061,0.422061,4.246792,1
181,0.422061,0.422061,4.246792,1
182,0.422061,0.422061,4.246792,1
183,0.422061,0.422061,4.246792,1
184,0.422061,0.422061,4.246792,1
185,0.422061,0.422061,4.246792,1
186,0.422061,0.422061,4.246792,1
187,0.422061,0.422061,4.246792,1
188,0.422061,0.422061,4.246792,1
189,0.422061,0.422061,4.246792,1
190,0.422061,0.422061,4.246792,1
191,0.422061,0.422061,4.246792,1
192,0.422061,0.422061,4.246792,1
193,0.422061,0.422061,4.246792,1
194,0.422061,0.422061,4.246792,1
195,0.422061,0.422061,4.246792,1
196,0.422061,0.422061,4.246792,1
197,0.422061,0.422061,4.246792,1
198,0.422061,0.422061,4.246792,1
199,0.422061,0.422061,4.246792,1
200,0.422061,0.422061,4.246792,1
201,0.422061,0.422061,4.246792,1
202,0.422061,0.422061,4.246792,1
203,0.422061,0.422061,4.246792,1
204,0.422061,0.422061,4.246792,1
205,0.422061,0.422061,4.246792,1
206,0.422061,0.422061,4.246792,1
207,0.422061,0.422061,4.246792,1
208,0.422061,0.422061,4.246792,1
209,0.422061,0.422061,4.246792,1
210,0.422061,0.422061,4.246792,1
211,0.422061,0.422061,4.246792,1
212,0.422061,0.422061,4.246792,1
213,0.422061,0.422061,4.246792,1
214,0.422061,0.422061,4.246792,1
215,0.422061,0.422061,4.246792,1
216,0.422061,0.422061,4.246792,1
217,0.419299,0.419299,4.376633,1
218,0.419049,0.419049,4.352636,1
219,0.416124,0.416124,4.515059,1
220,0.416232,0.416232,4.456944,1
221,0.410678,0.410678,4.687474,1
222,0.410738,0.410738,4.615624,1
223,0.407745,0.407745,4.807598,1
224,0.408104,0.408104,4.747189,1
225,0.40547,0.40547,4.892473,1
226,0.405936,0.405936,4.849205,1
227,0.405385,0.405385,4.916089,1
228,0.407536,0.407536,4.830943,1
229,0.404781,0.404781,4.93366,1
230,0.405861,0.405861,4.86764,1
231,0.405003,0.405003,4.88161,1
232,0.404926,0.404926,4.879828,1
233,0.405884,0.405884,4.812935,1
234,0.404518,0.404518,4.923426,1
235,0.405664,0.405664,4.834229,1
236,0.405101,0.405101,4.932462,1
237,0.404596,0.404596,4.865849,1
238,0.405586,0.405586,4.907938,1
239,0.404636,0.404636,4.869396,1
240,0.404912,0.404912,4.925775,1
241,0.4056,0.4056,4.829162,1
242,0.405608,0.405608,4.911605,1
243,0.407762,0.407762,4.766704,1
244,0.406323,0.406323,4.92545,1
245,0.407034,0.407034,4.794796,1
246,0.406621,0.406621,4.925348,1
247,0.407945,0.407945,4.792122,1
248,0.406371,0.406371,4.881413,1
249,0.408493,0.408493,4.801549,1
250,0.408594,0.408594,4.717253,1
251,0.409386,0.409386,4.794693,1
252,0.41185,0.41185,4.651693,1
253,0.40625,0.40625,4.886612,1
254,0.412592,0.412592,4.623145,1
255,0.406758,0.406758,4.901677,1
256,0.410915,0.410915,4.64354,1
257,0.406535,0.406535,4.922324,1
258,0.410391,0.410391,4.632978,1
259,0.408763,0.408763,4.804464,1
260,0.414424,0.414424,4.541032,1
261,0.406705,0.406705,4.872607,1
262,0.410736,0.410736,4.615942,1
263,0.407062,0.407062,4.863293,1
264,0.411424,0.411424,4.609068,1
265,0.406023,0.406023,4.902452,1
266,0.408949,0.408949,4.64992,1
267,0.406828,0.406828,4.868674,1
268,0.409868,0.409868,4.636232,1
269,0.406429,0.406429,4.88252,1
270,0.409657,0.409657,4.634209,1
271,0.406219,0.406219,4.851921,1
272,0.410036,0.410036,4.598957,1
273,0.406076,0.406076,4.826366,1
274,0.410313,0.410313,4.645048,1
275,0.408311,0.408311,4.720179,1
276,0.407921,0.407921,4.702206,1
277,0.404567,0.404567,4.807781,1
278,0.405556,0.405556,4.777024,1
279,0.401031,0.401032,4.915982,1
280,0.400827,0.400827,4.886173,1
281,0.40641,0.40641,4.784435,1
282,0.399973,0.399973,4.929014,1
283,0.401173,0.401173,4.898132,1
284,0.40038,0.40038,4.919246,1
285,0.402791,0.402791,4.869379,1
286,0.403462,0.403462,4.877705,1
287,0.404453,0.404453,4.836461,1
288,0.405049,0.405049,4.808611,1
289,0.405737,0.405737,4.81334,1
290,0.405382,0.405382,4.798464,1
291,0.407701,0.407701,4.75742,1
292,0.422166,0.422166,4.308485,1
293,0.422092,0.422092,4.288906,1
294,0.423845,0.423845,4.244569,1
295,0.424211,0.424211,4.251865,1
296,0.424402,0.424402,4.242001,1
297,0.424002,0.424002,4.252577,1
298,0.42543,0.42543,4.217009,1
299,0.424991,0.424991,4.229319,1
300,0.425136,0.425136,4.217351,1
301,0.423315,0.423315,4.256079,1
302,0.424327,0.424327,4.230467,1
303,0.423549,0.423549,4.255402,1
304,0.423119,0.423119,4.23938,1
305,0.423038,0.423038,4.26199,1
306,0.423302,0.423302,4.241049,1
307,0.422783,0.422783,4.255553,1
308,0.423911,0.423911,4.228354,1
309,0.423537,0.423537,4.233988,1
310,0.424777,0.424777,4.207026,1
311,0.424657,0.424657,4.203907,1
312,0.423415,0.423415,4.226809,1
313,0.424019,0.424019,4.223644,1
314,0.424255,0.424255,4.210321,1
315,0.424889,0.424889,4.200564,1
316,0.425539,0.425539,4.187733,1
317,0.424541,0.424541,4.206749,1
318,0.424545,0.424545,4.206782,1
319,0.425938,0.425938,4.177015,1
320,0.427109,0.427109,4.166609,1
321,0.426591,0.426591,4.172191,1
322,0.426108,0.426108,4.188125,1
323,0.42507,0.42507,4.195387,1
324,0.425336,0.425336,4.190196,1
325,0.423756,0.423756,4.218233,1
326,0.425345,0.425345,4.187001,1
327,0.424826,0.424826,4.196824,1
328,0.42386,0.42386,4.213482,1
329,0.42388,0.42388,4.221052,1
330,0.423233,0.423233,4.226663,1
331,0.423161,0.423161,4.227093,1
332,0.42419,0.42419,4.204141,1
333,0.424495,0.424495,4.198156,1
334,0.422498,0.422498,4.24459,1
335,0.424551,0.424551,4.203973,1
336,0.421942,0.421942,4.251344,1
337,0.422061,0.422061,4.246887,1
338,0.422061,0.422061,4.246887,1
339,0.422061,0.422061,4.246887,1
340,0.422061,0.422061,4.246887,1
341,0.422061,0.422061,4.246887,1
342,0.422061,0.422061,4.246887,1
343,0.422061,0.422061,4.246887,1
344,0.422061,0.422061,4.246887,1
345,0.422061,0.422061,4.246887,1
346,0.422061,0.422061,4.246887,1
347,0.422061,0.422061,4.246887,1
348,0.422061,0.422061,4.246887,1
349,0.422061,0.422061,4.246887,1
