Frame,SpikeRate,MembranePotential,Logit,Prediction
242,0.432671,0.432671,4.119092,1
243,0.433005,0.433005,4.123964,1
244,0.431575,0.431575,4.153121,1
245,0.431281,0.431281,4.184485,1
246,0.429619,0.429619,4.218284,1
247,0.428081,0.428081,4.26288,1
248,0.426805,0.426805,4.299566,1
249,0.425253,0.425253,4.344587,1
250,0.424266,0.424266,4.366881,1
251,0.422664,0.422664,4.413429,1
252,0.421947,0.421947,4.411342,1
253,0.420987,0.420987,4.439893,1
254,0.421884,0.421884,4.398442,1
255,0.423744,0.423744,4.357513,1
256,0.431001,0.431001,4.118524,1
257,0.436928,0.436928,3.977639,1
258,0.436826,0.436826,3.97927,1
259,0.436684,0.436684,3.98169,1
260,0.436647,0.436647,3.9836,1
261,0.436523,0.436523,3.985443,1
262,0.436462,0.436462,3.987125,1
263,0.436397,0.436397,3.988046,1
264,0.436362,0.436362,3.988977,1
265,0.436336,0.436336,3.989744,1
266,0.436311,0.436311,3.987625,1
267,0.436526,0.436526,3.986717,1
268,0.436704,0.436703,3.980915,1
269,0.43672,0.43672,3.981368,1
270,0.436871,0.436871,3.979684,1
271,0.436934,0.436934,3.977464,1
272,0.436934,0.436934,3.977464,1
273,0.436934,0.436934,3.977464,1
274,0.436934,0.436934,3.977464,1
275,0.436934,0.436934,3.977464,1
276,0.436934,0.436934,3.977464,1
277,0.436934,0.436934,3.977464,1
278,0.436934,0.436934,3.977464,1
279,0.436934,0.436934,3.977464,1
280,0.436934,0.436934,3.977464,1
281,0.436934,0.436934,3.977464,1
282,0.436934,0.436934,3.977464,1
283,0.436934,0.436934,3.977464,1
284,0.436934,0.436934,3.977464,1
285,0.436934,0.436934,3.977464,1
286,0.436934,0.436934,3.977464,1
287,0.436934,0.436934,3.977464,1
288,0.436934,0.436934,3.977464,1
289,0.436934,0.436934,3.977464,1
290,0.436934,0.436934,3.977464,1
291,0.436934,0.436934,3.977464,1
292,0.436934,0.436934,3.977464,1
