Frame,SpikeRate,MembranePotential,Logit,Prediction
176,0.429251,0.429251,4.101,1
177,0.429251,0.429251,4.101,1
178,0.429251,0.429251,4.101,1
179,0.429251,0.429251,4.101,1
180,0.429251,0.429251,4.101,1
181,0.429251,0.429251,4.101,1
182,0.429251,0.429251,4.101,1
183,0.429251,0.429251,4.101,1
184,0.429251,0.429251,4.101,1
185,0.429251,0.429251,4.101,1
186,0.429251,0.429251,4.101,1
187,0.429251,0.429251,4.101,1
188,0.429251,0.429251,4.101,1
189,0.426871,0.426871,4.152811,1
190,0.424377,0.424377,4.271955,1
191,0.421323,0.421323,4.332901,1
192,0.418944,0.418944,4.456999,1
193,0.414861,0.414861,4.54637,1
194,0.41244,0.412441,4.653814,1
195,0.409111,0.409111,4.75443,1
196,0.407448,0.407448,4.842609,1
197,0.404991,0.404991,4.917746,1
198,0.402898,0.402898,5.016098,1
199,0.401521,0.401521,5.057895,1
200,0.402377,0.402377,5.054817,1
201,0.399321,0.399321,5.055169,1
202,0.400833,0.400833,5.072548,1
203,0.401054,0.401054,5.070079,1
204,0.400322,0.400322,5.068694,1
205,0.400496,0.400496,5.082551,1
206,0.39968,0.39968,5.084501,1
207,0.400081,0.400081,5.079209,1
208,0.399039,0.399039,5.099874,1
209,0.399866,0.399866,5.074951,1
210,0.400002,0.400002,5.074147,1
211,0.401041,0.401041,5.044023,1
212,0.401456,0.401456,5.057716,1
213,0.402029,0.402029,5.02663,1
214,0.401657,0.401657,5.018458,1
215,0.403107,0.403107,4.998788,1
216,0.403185,0.403185,4.992499,1
217,0.404073,0.404073,4.988016,1
218,0.404893,0.404894,4.963611,1
219,0.404269,0.404269,4.976296,1
220,0.405452,0.405452,4.965332,1
221,0.4043,0.4043,4.954273,1
222,0.405922,0.405922,4.924587,1
223,0.404524,0.404524,4.933341,1
224,0.404553,0.404553,4.991817,1
225,0.403949,0.403949,4.980309,1
226,0.405675,0.405675,4.934144,1
227,0.405029,0.405029,4.968481,1
228,0.404807,0.404806,4.970621,1
229,0.405138,0.405138,4.968055,1
230,0.404658,0.404659,4.962877,1
231,0.405817,0.405817,4.955507,1
232,0.40493,0.40493,4.957709,1
233,0.405112,0.405112,4.904781,1
234,0.404774,0.404774,4.924576,1
235,0.405148,0.405148,4.911944,1
236,0.404355,0.404355,4.94862,1
237,0.404388,0.404388,4.925447,1
238,0.40428,0.40428,4.92666,1
239,0.404649,0.404649,4.899381,1
240,0.40457,0.40457,4.90488,1
241,0.40497,0.40497,4.864208,1
242,0.405838,0.405838,4.882729,1
243,0.406236,0.406236,4.754852,1
244,0.406117,0.406117,4.880668,1
245,0.407899,0.407899,4.594024,1
246,0.416768,0.416768,4.442262,1
247,0.42186,0.42186,4.288175,1
248,0.42455,0.42455,4.250239,1
249,0.426112,0.426112,4.19754,1
250,0.428668,0.428668,4.162355,1
251,0.426784,0.426784,4.19229,1
252,0.427557,0.427557,4.174392,1
253,0.425418,0.425418,4.213595,1
254,0.429211,0.429211,4.115663,1
255,0.425166,0.425166,4.207892,1
256,0.427556,0.427556,4.132435,1
257,0.424789,0.424789,4.20485,1
258,0.428798,0.428798,4.115191,1
259,0.426096,0.426096,4.180494,1
260,0.427286,0.427286,4.141765,1
261,0.426428,0.426428,4.159501,1
262,0.426886,0.426886,4.147301,1
263,0.428651,0.428651,4.117392,1
264,0.42762,0.42762,4.135711,1
265,0.429488,0.429488,4.105048,1
266,0.426653,0.426653,4.157096,1
267,0.428976,0.428976,4.1161,1
268,0.42514,0.42514,4.192133,1
269,0.431421,0.431421,4.081838,1
270,0.423936,0.423936,4.224,1
271,0.429449,0.429449,4.118758,1
272,0.420511,0.420511,4.29411,1
273,0.426778,0.426778,4.169969,1
274,0.423439,0.423439,4.231886,1
275,0.423659,0.423659,4.234771,1
276,0.422411,0.422411,4.260154,1
277,0.422495,0.422495,4.271433,1
278,0.421545,0.421545,4.27483,1
279,0.423645,0.423645,4.229484,1
280,0.427789,0.427789,4.150221,1
281,0.426324,0.426324,4.17957,1
282,0.429341,0.429341,4.114367,1
283,0.426819,0.426819,4.178865,1
284,0.42886,0.42886,4.134452,1
285,0.431757,0.431757,4.068496,1
286,0.430815,0.430815,4.101182,1
287,0.430075,0.430075,4.103447,1
288,0.429649,0.429649,4.114656,1
289,0.430631,0.43063,4.095743,1
290,0.431052,0.431052,4.091964,1
291,0.429034,0.429034,4.126444,1
292,0.428822,0.428822,4.124377,1
293,0.427522,0.427522,4.153339,1
294,0.427519,0.427519,4.141984,1
295,0.426843,0.426843,4.148745,1
296,0.427489,0.427489,4.134703,1
297,0.428761,0.428761,4.106921,1
298,0.42771,0.42771,4.141478,1
299,0.429446,0.429446,4.098239,1
300,0.426973,0.426973,4.152145,1
301,0.429955,0.429955,4.093943,1
302,0.42831,0.42831,4.121652,1
303,0.430576,0.430576,4.081275,1
304,0.427672,0.427672,4.130135,1
305,0.429204,0.429204,4.105705,1
306,0.427379,0.427379,4.135037,1
307,0.427286,0.427286,4.137311,1
308,0.427286,0.427286,4.137311,1
309,0.427286,0.427286,4.137311,1
310,0.427286,0.427286,4.137311,1
311,0.427286,0.427286,4.137311,1
312,0.427286,0.427286,4.137311,1
313,0.427286,0.427286,4.137311,1
314,0.427286,0.427286,4.137311,1
315,0.427286,0.427286,4.137311,1
316,0.427286,0.427286,4.137311,1
317,0.427286,0.427286,4.137311,1
318,0.427286,0.427286,4.137311,1
319,0.427286,0.427286,4.137311,1
320,0.427286,0.427286,4.137311,1
321,0.427286,0.427286,4.137311,1
322,0.427286,0.427286,4.137311,1
323,0.427286,0.427286,4.137311,1
324,0.427286,0.427286,4.137311,1
325,0.427286,0.427286,4.137311,1
326,0.427286,0.427286,4.137311,1
327,0.427286,0.427286,4.137311,1
328,0.427286,0.427286,4.137311,1
329,0.427286,0.427286,4.137311,1
330,0.427286,0.427286,4.137311,1
331,0.427286,0.427286,4.137311,1
332,0.427286,0.427286,4.137311,1
333,0.427286,0.427286,4.137311,1
334,0.427286,0.427286,4.137311,1
335,0.427286,0.427286,4.137311,1
336,0.427286,0.427286,4.137311,1
337,0.427286,0.427286,4.137311,1
338,0.427286,0.427286,4.137311,1
339,0.427286,0.427286,4.137311,1
340,0.427286,0.427286,4.137311,1
341,0.427286,0.427286,4.137311,1
342,0.427286,0.427286,4.137311,1
343,0.427286,0.427286,4.137311,1
344,0.427286,0.427286,4.137311,1
345,0.427286,0.427286,4.137311,1
346,0.427286,0.427286,4.137311,1
347,0.427286,0.427286,4.137311,1
348,0.427286,0.427286,4.137311,1
349,0.427286,0.427286,4.137311,1
350,0.427286,0.427286,4.137311,1
351,0.427286,0.427286,4.137311,1
352,0.427286,0.427286,4.137311,1
353,0.427286,0.427286,4.137311,1
354,0.427286,0.427286,4.137311,1
355,0.427286,0.427286,4.137311,1
