Frame,SpikeRate,MembranePotential,Logit,Prediction
118,0.415457,0.415457,4.117551,1
119,0.413997,0.413997,4.168293,1
120,0.412569,0.412569,4.228233,1
121,0.410953,0.410953,4.300427,1
122,0.409271,0.409271,4.371864,1
123,0.407393,0.407393,4.446414,1
124,0.405251,0.405251,4.496952,1
125,0.403967,0.403967,4.535761,1
126,0.402815,0.402815,4.566823,1
127,0.401816,0.401816,4.589086,1
128,0.402011,0.402011,4.586939,1
129,0.402263,0.402263,4.553207,1
130,0.403725,0.403725,4.491292,1
131,0.404939,0.404939,4.423331,1
132,0.407205,0.407205,4.328669,1
133,0.410857,0.410857,4.221784,1
134,0.412956,0.412956,4.144112,1
135,0.415001,0.415001,4.06408,1
136,0.417361,0.417361,3.978128,1
137,0.419519,0.419519,3.896599,1
138,0.421704,0.421704,3.826009,1
139,0.423576,0.423576,3.767662,1
140,0.425211,0.425211,3.719795,1
141,0.426608,0.426608,3.681348,1
142,0.427783,0.427783,3.646837,1
143,0.428922,0.428921,3.620903,1
144,0.429941,0.429941,3.596427,1
145,0.430177,0.430177,3.588134,1
146,0.430183,0.430183,3.584597,1
147,0.430156,0.430156,3.584581,1
148,0.430161,0.43016,3.584019,1
149,0.430183,0.430183,3.583945,1
150,0.430173,0.430173,3.58404,1
151,0.430165,0.430165,3.583867,1
152,0.430165,0.430165,3.583867,1
153,0.430174,0.430174,3.584029,1
154,0.430173,0.430173,3.58404,1
155,0.430165,0.430165,3.583867,1
156,0.430165,0.430165,3.583867,1
157,0.430174,0.430174,3.584029,1
158,0.430173,0.430173,3.58404,1
159,0.430165,0.430165,3.583867,1
160,0.430165,0.430165,3.583867,1
161,0.430174,0.430174,3.584029,1
162,0.430173,0.430173,3.58404,1
163,0.430165,0.430165,3.583867,1
164,0.430165,0.430165,3.583867,1
165,0.430174,0.430174,3.584029,1
166,0.430173,0.430173,3.58404,1
167,0.430165,0.430165,3.583867,1
168,0.430165,0.430165,3.583867,1
169,0.430174,0.430174,3.584029,1
170,0.430173,0.430173,3.58404,1
171,0.430165,0.430165,3.583867,1
172,0.430165,0.430165,3.583867,1
173,0.430174,0.430174,3.584029,1
174,0.430173,0.430173,3.58404,1
175,0.430165,0.430165,3.583867,1
176,0.430165,0.430165,3.583867,1
177,0.430174,0.430174,3.584029,1
178,0.430173,0.430173,3.58404,1
179,0.430165,0.430165,3.583867,1
180,0.430165,0.430165,3.583867,1
181,0.430174,0.430174,3.584029,1
182,0.430173,0.430173,3.58404,1
183,0.430165,0.430165,3.583867,1
184,0.430165,0.430165,3.583867,1
185,0.430174,0.430174,3.584029,1
186,0.430173,0.430173,3.58404,1
187,0.430165,0.430165,3.583867,1
188,0.430165,0.430165,3.583867,1
189,0.430174,0.430174,3.584029,1
190,0.430173,0.430173,3.58404,1
191,0.430165,0.430165,3.583867,1
192,0.429282,0.429282,3.597999,1
193,0.428793,0.428793,3.613936,1
194,0.428169,0.428169,3.63195,1
195,0.427763,0.427763,3.655858,1
196,0.426958,0.426958,3.677205,1
197,0.426256,0.426256,3.705936,1
198,0.425508,0.425508,3.729885,1
199,0.424623,0.424623,3.759331,1
200,0.423935,0.423935,3.79071,1
201,0.423137,0.423137,3.821987,1
202,0.422545,0.422545,3.833895,1
203,0.422287,0.422287,3.854422,1
204,0.421994,0.421994,3.861696,1
205,0.421761,0.421761,3.880151,1
206,0.421536,0.421536,3.884165,1
207,0.421068,0.421068,3.902739,1
208,0.420689,0.420689,3.909308,1
209,0.420363,0.420363,3.921075,1
210,0.420213,0.420213,3.921111,1
211,0.420004,0.420004,3.931211,1
212,0.419977,0.419977,3.933787,1
213,0.419936,0.419936,3.940225,1
214,0.419684,0.419684,3.938289,1
215,0.420003,0.420003,3.935173,1
216,0.420047,0.420047,3.931728,1
217,0.420381,0.420381,3.921635,1
218,0.420319,0.420319,3.916031,1
219,0.42095,0.42095,3.906136,1
220,0.420941,0.420941,3.899074,1
221,0.420984,0.420984,3.892152,1
222,0.420959,0.420959,3.885005,1
223,0.421127,0.421127,3.879865,1
224,0.42112,0.42112,3.879557,1
225,0.421329,0.421329,3.879246,1
226,0.421379,0.421379,3.879807,1
227,0.421356,0.421356,3.881181,1
228,0.421312,0.421312,3.884406,1
229,0.421024,0.421024,3.889245,1
230,0.420978,0.420978,3.893246,1
231,0.420844,0.420844,3.898127,1
232,0.420737,0.420737,3.90064,1
233,0.420622,0.420622,3.904902,1
234,0.420497,0.420497,3.90839,1
235,0.42036,0.42036,3.912203,1
236,0.420407,0.420407,3.916823,1
237,0.420299,0.420299,3.918172,1
238,0.420235,0.420235,3.921108,1
239,0.420096,0.420096,3.925011,1
240,0.420045,0.420045,3.927365,1
241,0.419826,0.419826,3.932944,1
242,0.419753,0.419752,3.936889,1
243,0.419672,0.419672,3.941353,1
244,0.419588,0.419588,3.94753,1
245,0.419408,0.419408,3.956877,1
246,0.419189,0.419189,3.961554,1
247,0.418915,0.418915,3.970725,1
248,0.418791,0.418791,3.978162,1
249,0.418526,0.418526,3.9884,1
250,0.418466,0.418466,4.001027,1
251,0.418254,0.418254,4.012366,1
252,0.417677,0.417677,4.023896,1
253,0.417336,0.417336,4.040031,1
254,0.41693,0.41693,4.05829,1
255,0.416469,0.416469,4.083418,1
256,0.415822,0.415822,4.107492,1
257,0.414507,0.414507,4.154464,1
258,0.412981,0.412981,4.21687,1
259,0.411388,0.411388,4.285166,1
260,0.409695,0.409695,4.362291,1
261,0.407947,0.407947,4.431999,1
262,0.40573,0.40573,4.484929,1
263,0.40434,0.40434,4.521699,1
264,0.403305,0.403305,4.553114,1
265,0.402229,0.402229,4.575467,1
266,0.401826,0.401826,4.588096,1
267,0.402173,0.402173,4.554187,1
268,0.403772,0.403772,4.489913,1
269,0.404813,0.404813,4.418584,1
270,0.406966,0.406966,4.322198,1
271,0.410632,0.410632,4.211923,1
272,0.412596,0.412596,4.131924,1
273,0.41533,0.415331,4.043767,1
274,0.417429,0.417429,3.95901,1
275,0.420079,0.420079,3.874997,1
276,0.422276,0.422276,3.803413,1
277,0.424356,0.424356,3.743237,1
278,0.42674,0.42674,3.68804,1
279,0.427759,0.427759,3.65638,1
280,0.428423,0.428423,3.634364,1
281,0.429524,0.429524,3.608174,1
282,0.429947,0.429947,3.595038,1
283,0.430243,0.430243,3.583822,1
284,0.430197,0.430197,3.584479,1
285,0.430222,0.430222,3.583806,1
286,0.430238,0.430238,3.584141,1
287,0.430226,0.430226,3.583426,1
288,0.430229,0.430229,3.583784,1
289,0.430215,0.430215,3.583332,1
290,0.430214,0.430214,3.583344,1
291,0.430214,0.430214,3.583344,1
292,0.430214,0.430214,3.583344,1
293,0.430214,0.430214,3.583344,1
294,0.430214,0.430214,3.583344,1
295,0.430214,0.430214,3.583344,1
296,0.430214,0.430214,3.583344,1
297,0.430214,0.430214,3.583344,1
298,0.430214,0.430214,3.583344,1
299,0.430214,0.430214,3.583344,1
300,0.430214,0.430214,3.583344,1
301,0.430214,0.430214,3.583344,1
302,0.430214,0.430214,3.583344,1
303,0.430214,0.430214,3.583344,1
304,0.430214,0.430214,3.583344,1
305,0.430214,0.430214,3.583344,1
306,0.430214,0.430214,3.583344,1
307,0.430214,0.430214,3.583344,1
308,0.430214,0.430214,3.583344,1
309,0.430214,0.430214,3.583344,1
310,0.430214,0.430214,3.583344,1
311,0.430214,0.430214,3.583344,1
312,0.430214,0.430214,3.583344,1
313,0.430214,0.430214,3.583344,1
314,0.430214,0.430214,3.583344,1
315,0.430214,0.430214,3.583344,1
316,0.430214,0.430214,3.583344,1
317,0.430214,0.430214,3.583344,1
318,0.430214,0.430214,3.583344,1
319,0.430214,0.430214,3.583344,1
320,0.430214,0.430214,3.583344,1
321,0.430214,0.430214,3.583344,1
322,0.430214,0.430214,3.583344,1
323,0.430214,0.430214,3.583344,1
324,0.430214,0.430214,3.583344,1
325,0.430214,0.430214,3.583344,1
326,0.430214,0.430214,3.583344,1
327,0.430214,0.430214,3.583344,1
328,0.430214,0.430214,3.583344,1
329,0.430214,0.430214,3.583344,1
